x1,x2,doc_id,topic_n
0.1134749826967402,-0.021672252388062453,0,1
0.09819351416641163,-0.013938464680229082,1,1
-0.1473662391764882,-0.40207987720902794,2,2
0.10356016346068123,-0.027172854850553114,3,1
0.04364691387654274,-0.0903056276919891,4,1
-0.01073570490846297,-0.1817487394460256,5,2
-0.06110892819699496,0.06313271875245588,6,1
0.0883169823209668,-0.1497812705260248,7,1
0.055642775720885045,0.010760550051129487,8,1
0.05795443720899408,-0.16010669014416654,9,2
0.05809702371337977,0.12430971114778741,10,1
-0.15889233167897196,-0.3789269012729975,11,2
-0.12138722925482083,0.11843488741250127,12,1
-0.056958118951153366,-0.28859697911105187,13,2
-0.21013220771583338,0.06400940478038837,14,2
-0.02849716750251243,0.21736347257952665,15,1
-0.2518226298184213,-0.2222757304250259,16,2
0.1295650997828399,0.05496269412019489,17,1
0.05247586345080094,-0.07638592522251897,18,1
-0.02266893101822986,0.0923299109027644,19,1
-0.01824707304299198,-0.04941206607871387,20,1
-0.14355493648766451,-0.004178243433308171,21,2
-0.5585415823132678,0.4864926383257695,22,0
-0.12440807789178919,0.01545819619118967,23,2
-0.07584386683028103,0.32031140373791,24,0
-0.11551786233540663,-0.003503893379061271,25,2
-0.19081050504657474,-0.4524066663819505,26,2
-0.13438726712258522,-0.23136867751403814,27,2
-0.017761304000324753,-0.20213133278019696,28,2
-0.2652129184213423,0.10737536893861478,29,0
0.12617283156605516,0.1880510342423064,30,1
-0.24032798734347066,0.10743684279536535,31,1
-0.0052945446704152094,-0.04198555958375949,32,1
-0.1434478477429073,-0.3734209771566037,33,2
-0.20959837735672943,0.12011481709565415,34,1
-0.13694492722619503,-0.41202135569526993,35,2
-0.22743794683799776,0.08444711404227331,36,1
0.20771010511518334,0.08834151191532945,37,1
0.12639773805852483,0.15706605275986774,38,1
-0.160940112232326,0.1313532517427826,39,1
-0.2062726515636944,0.02859093704552533,40,2
-0.175815521696804,-0.4632629331030682,41,2
-0.0019494610298104265,-0.06723058089030927,42,1
-0.0037390128302454482,-0.20538239558296684,43,2
-0.05406746633245208,0.07757926170171262,44,1
-0.1244881367405341,-0.42776217768602126,45,2
0.3451033465456391,0.15658014960067845,46,1
0.20765172946636437,0.0677945928241876,47,1
0.1597698002328161,0.15784789827089507,48,1
-0.14945966069223962,0.07987092637127723,49,1
0.2537159491502491,0.11627094256978507,50,1
0.27354379059684675,0.05529628787700035,51,1
-0.009081223091059593,0.11988597614634347,52,1
-0.1313772157097507,-0.33755977099345913,53,2
-0.21067825286147554,0.1368379914866525,54,1
-0.05933349888105551,0.29784683919716376,55,0
-0.34718657230115124,0.13552091454044304,56,2
-0.08603689374469416,0.10875676597077977,57,1
-0.022637838339196827,0.15338684681817466,58,1
-0.09188492117970816,0.08208199685772857,59,1
-0.07092379688941422,-0.1555026460023019,60,2
-0.13431576451993155,-0.4192220994272307,61,2
-0.5459291103100536,0.46514958716348653,62,0
-0.13628070157618716,0.32117883172216827,63,0
-0.14469391666671244,0.3282302750862906,64,0
-0.0641820338140585,-0.2834293236562111,65,2
-0.06533038210125482,-0.0624491782648311,66,2
0.010280193783855415,0.13091396560751598,67,1
-0.1100067405811333,-0.05869503896037346,68,2
-0.16560250619096883,0.22701593923137814,69,0
-0.10616788047159086,-0.31147376994235276,70,2
0.23496733575373652,-0.020279975887341914,71,1
-0.25856106429689185,0.1310001101640091,72,1
-0.05770140971924595,0.0017946745878888303,73,1
-0.21904359003272994,-0.29990209281772773,74,2
0.08886156025901276,-0.13135911561567581,75,1
0.289072381642188,0.10005341210460734,76,1
0.16107888297900474,0.18584467559599643,77,1
0.1904789645973431,0.11622055750770886,78,1
-0.16146146252813645,-0.06146106483269299,79,2
0.2295832858189401,0.03516923884426478,80,1
0.09717457344727694,0.051421376644041415,81,1
-0.23362013024086442,-0.5312643873541091,82,2
-0.01445921975845976,0.21239248383052595,83,1
0.2176623703297979,0.15852669144708773,84,1
-0.1991492903384975,-0.520925915693916,85,2
-0.005825835024693546,0.11299940445605478,86,1
-0.09923834800772886,-0.4176112630666037,87,2
-0.1311230985388045,-0.43349027010093544,88,2
-0.16513364355251808,-0.4217363945110497,89,2
-0.05715498883670806,-0.20484079414441936,90,2
0.2545594898270469,0.05610428052137207,91,1
-0.1197099785804648,0.015716915040796944,92,2
0.2639520511170501,0.16105432025047292,93,1
0.24438594293645996,0.16420388062802746,94,1
-0.11477079375540027,-0.38812300989614085,95,2
0.29084736396808636,0.05016787380080406,96,1
-0.12394470723198812,0.1556964289075157,97,0
-0.048842899424661496,-0.2746633530873396,98,2
-0.15934743512122973,-0.4480859398072603,99,2
-0.18906868536587784,0.3283695833440973,100,0
-0.05005355164628744,-0.23842277943554016,101,2
-0.14485607532895342,-0.43406638016127086,102,2
-0.18701989010983183,-0.39899944411018257,103,2
-0.20392952633066966,-0.5175283674918908,104,2
-0.049694870074514286,-0.17612928337296563,105,2
0.1550025746885932,0.15935603995367834,106,1
-0.08937541767840826,0.1318977840183115,107,1
0.178064088130009,-0.006950374378923934,108,1
0.1859558679995767,0.19030674358758873,109,1
0.33180363762883724,0.1338271364040878,110,1
-0.14109238708689786,-0.4083445246374623,111,2
0.21443986672275583,0.0990136748399635,112,1
-0.16592562516114184,-0.4696055256727194,113,2
0.12264879696194443,0.16604782629219156,114,1
0.27275380870875354,0.08551727145277242,115,1
-0.00900109693367051,-0.15756455887363705,116,2
-0.033172667278806064,0.10182317279411032,117,1
0.28817001757209837,0.17224124183884823,118,1
0.24214027985443268,0.06311440572189429,119,1
-0.09588847547938296,0.22813628589894003,120,0
-0.13981914709984578,-0.398358502885078,121,2
0.23192115041400638,0.12104088786200234,122,1
0.06359144176942416,-0.012479176867146956,123,1
0.16578177193530458,-0.08662780448015828,124,1
-0.07578855405216127,-0.3459321303836765,125,2
-0.1332744112708056,-0.39408927368696983,126,2
-0.037429444844342755,0.16846957400014517,127,1
-0.02808971057132893,0.10366820267474955,128,1
0.1408724519666901,0.015234493723398974,129,1
0.2940008032185415,0.12679513488350802,130,1
0.18709686119225183,0.04812615540450665,131,1
-0.10436115409920436,-0.016987659666296433,132,2
0.23148683703294254,-0.035770112355650925,133,1
-0.12137240427988166,-0.40186226745707493,134,2
-0.009922288050522915,0.15548101537958164,135,1
0.11026231888071644,0.1688589515593818,136,1
0.2911277398978178,0.13170943087797704,137,1
0.053243852720977314,0.18820882493065005,138,1
-0.05986638764476253,0.11816465918914586,139,1
0.1418295105535638,0.025377110186054902,140,1
0.24700729420050238,0.13105354648710843,141,1
0.16040338566542012,0.17731679649537013,142,1
0.03853953426954124,0.12055912352419795,143,1
-0.014649575707624835,0.12011635535952848,144,1
0.05034218491691546,0.2159641491579697,145,1
-0.056105083348045606,0.09028526099420067,146,1
0.1284203217332556,0.1402955165852152,147,1
0.23453924774365506,0.11880573602694075,148,1
0.23896421496512302,0.09256139847599008,149,1
0.21927861415716543,0.21572985603229278,150,1
-0.19771747462128922,0.2608983022098653,151,0
0.046949181140038904,0.23366110320832334,152,1
-0.09794387367697349,0.13739047362894424,153,1
-0.04611321807977643,0.06972790514562834,154,1
0.13576257613420972,-0.04028698255106706,155,1
0.026546398540186113,0.20382916167011772,156,1
-0.04405227215448827,-0.32299818273236697,157,2
-0.28629655328926573,-0.021088857746311546,158,2
-0.20786757187005833,0.08269976377098737,159,1
0.1343550201972167,-0.10490874153132174,160,1
-0.1134193302331621,0.025914823674652233,161,0
0.25034893819613807,0.11153905885863782,162,1
-0.24954642523371487,-0.021716551116301542,163,2
-0.12198054372488416,0.08476757010249496,164,1
-0.11929452839762539,-0.36505747801519717,165,2
-0.11157562861768279,-0.06412339341210785,166,2
0.3592912585846699,0.14516311462425846,167,1
-0.06034940415995781,0.13372934236257988,168,1
0.16010130647391257,-0.03915890954514483,169,1
0.010119537728291324,-0.27131451169211723,170,2
0.0981656089279378,0.17887222761773097,171,1
-0.07646688334527449,0.05322486330008294,172,1
-0.17854749824507188,-0.024487182298255725,173,0
-0.017710421134534284,-0.11402913184998095,174,2
-0.102313761476279,-0.3417565210726106,175,2
0.3793060862901168,0.20305208612309006,176,1
-0.1644503297495886,0.2186162893288672,177,0
-0.11128852937300512,0.0542488138687174,178,1
0.07517537784391548,-0.005851741205329243,179,1
-0.011645086951347776,0.02163578400905327,180,1
-0.006650502526553786,0.06170993165998942,181,1
-0.06376149514668132,-0.11214315047888199,182,2
0.16953522101333135,-0.05824335986359942,183,1
-0.023495250179604438,0.014422184646507128,184,1
0.0748762990405906,-0.07534436129682953,185,1
0.08499406299366796,0.05683804042852045,186,1
0.04591154278594599,0.10055869510949632,187,1
-0.21860489370311506,0.010766188584487772,188,0
-0.011577649900476565,-0.15193239328135225,189,2
-0.6400492366047227,0.5168321461710403,190,0
0.0972405738731503,0.18131874669535308,191,1
0.17243548472503134,0.13000182658147497,192,1
-0.007250823791510659,0.14216935167477288,193,1
0.07342919588517256,0.24535527668269463,194,1
-0.009071625330429177,0.23290827808055609,195,1
-0.0495320672028847,0.2119218280137151,196,1
0.3283218885277126,0.06352949579223212,197,1
0.028307305186448084,0.1679339684529513,198,1
-0.15773818063351425,0.03991859702369925,199,2
-0.17775963622014318,0.15047669694764274,200,0
0.010422483295047765,-0.19176947037352937,201,2
0.338812260666307,0.195832615620021,202,1
0.21968660140532897,0.01995481821245699,203,1
-0.10029363749132915,-0.2625641139437153,204,2
0.1544751021330605,0.209542189698425,205,1
0.06635242384150736,0.1592687048630745,206,1
0.16250862056375234,0.07680166776770793,207,1
0.08687336390500756,0.1905029218396035,208,1
0.16448219288807772,0.18064573959104077,209,1
-0.037571828643372336,-0.20002304758281683,210,2
-0.05556936737445954,0.2327589951494099,211,1
-0.2522015566216669,0.10346443467449472,212,1
-0.05693829797288018,-0.21547328355545484,213,2
-0.020164204306807328,0.11384143583785451,214,1
0.14390086834720808,0.12028919165773873,215,1
-0.25032704226442704,0.09177115846423109,216,2
-0.03954806032478391,0.12722855843527892,217,1
0.0413588144846615,0.1409998504967376,218,1
0.19319451038485846,0.094150819329595,219,1
-0.1732755221758993,-0.48003616508846364,220,2
-0.17326285942783048,-0.47980809047824335,221,2
-0.08136266809275164,-0.08667564043752696,222,2
-0.03751612435958151,0.10485930494271545,223,1
-0.03973077655793103,-0.1664489893710665,224,2
-0.12359109175143689,-0.34837074382875544,225,2
0.32329964470453837,0.15394332275017755,226,1
-0.4333429764401374,0.3681863117645318,227,0
-0.004568846382384589,0.1743456934478449,228,1
-0.13571308886762506,-0.314075350814995,229,2
0.23481923427570917,0.19512243235442198,230,1
-0.12681516436464915,0.14198563947841225,231,1
0.325426669880881,0.1462950782282718,232,1
-0.16732056652820923,-0.43225513458260745,233,2
0.011036269189716742,0.13338098475722554,234,1
0.08783358046825648,0.11762304519792278,235,1
0.1776822244716647,0.2429120812734666,236,1
0.2318783191986778,0.10191286231607413,237,1
0.20101743901814337,0.03780717352656626,238,1
-0.08232606540171182,-0.3450789717233568,239,2
-0.1335682852334499,-0.44691003317963685,240,2
0.44324944134744626,0.19085435059625314,241,1
-0.003926250300069354,0.1694845857314919,242,1
0.10372350674312651,0.19155525030320397,243,1
0.23533570414303767,0.1682393515553811,244,1
0.005709713520637544,0.1384075547421827,245,1
0.06354751483631652,0.23609435860996397,246,1
0.31434777587588003,0.16938576425047824,247,1
-0.13785825323001707,-0.3118527820268051,248,2
0.030575934877493813,0.1530381354742405,249,1
-0.24258877887676458,0.02840805061189849,250,0
0.7181912271455603,-0.30808597687469214,251,0
0.022644218436071516,-0.012536637312041368,252,1
0.2254758873587218,0.13569534229057112,253,1
0.14234298327175612,-0.03420564901390572,254,1
-0.15048888284993056,-0.4063782282211383,255,2
0.055483106075283124,0.024644699633483227,256,1
-0.05787563564565512,-0.3103329680895182,257,2
0.08839856465613116,-0.12333239937137208,258,1
0.09569102778837615,-0.13782287659462866,259,1
-0.10966074741558574,0.12882891999202403,260,1
-0.20534769243204806,-0.5015934974788309,261,2
-0.15175613121567896,-0.4670324640833652,262,2
-0.18816075069177357,0.17815215696001765,263,0
0.056982361986329104,0.09213326404018184,264,1
0.3241420207725282,0.1883200405473933,265,1
0.09220464049257374,0.1311767427501599,266,1
0.08992305398951407,-0.013654420216658166,267,1
0.33441891407663843,0.20201687596606346,268,1
0.19350299267129184,0.041598627072636486,269,1
-0.08128202425941351,-0.12899387735646733,270,2
-0.6929943100265203,0.5925223206727119,271,0
-0.29612758057470767,0.13319086570011585,272,1
-0.051601433728010807,0.10456952608389604,273,1
0.38815215249231494,0.18725111393652102,274,1
-0.049404667142667315,-0.2592007827445043,275,2
0.2409886507470125,0.08668200045215589,276,1
-0.09375974790647815,0.20089212997744582,277,0
-0.040417272328824805,0.32391250763878626,278,0
0.17822585617556272,0.19003075148677787,279,1
0.12870028393707017,0.2750806898927693,280,1
0.11660709461095062,0.2555927373624574,281,1
-0.1679520008262071,0.08408631968454516,282,1
-0.16470865901448226,-0.4346442877768611,283,2
-0.10169553098171566,-0.1342225034040365,284,2
-0.14646848559563078,-0.44878716288842896,285,2
-0.07972300874856474,-0.3830575724896855,286,2
0.01077628128346206,-0.04988832719442825,287,1
0.02528076121188211,0.07381420900036245,288,1
0.2744103568469555,0.2017940466402802,289,1
0.08034216143381902,0.2179084593755624,290,1
0.2555886072755339,0.12788551714318194,291,1
0.11708573377806969,-0.0560405433877304,292,1
-0.018644657787691005,-0.11469124509478777,293,2
-0.058438913930434086,0.23234442928760837,294,0
0.14040602305002356,0.06212479747646976,295,1
0.1571023250256443,0.1879340392755996,296,1
0.28221840410297283,0.09549039184324946,297,1
0.12636445476302366,0.10869942573935776,298,1
0.024153759955442645,0.22548109729221213,299,1
0.23467256090081753,0.02754683605771491,300,1
-0.12750137019704827,0.17737274425832883,301,1
-0.09000818980796818,0.21863915323272687,302,1
0.08764946794105505,0.03213504399950198,303,1
-0.15332389096814375,-0.4837970673057043,304,2
-0.1528399292919598,-0.48298553863526744,305,2
0.1591233423723195,-0.06475650011621795,306,1
0.2818815377272736,0.08225516529287515,307,1
-0.266298816586869,0.14884456170920551,308,1
0.1919917415683362,0.17815855306548845,309,1
0.2113372211486756,0.13782400646207638,310,1
0.02711855104238178,0.06611232565443421,311,1
0.005768942462254688,-0.09018039483817283,312,2
0.1506232065596872,0.04051443904293478,313,1
-0.4730206599592542,0.3819766786806155,314,0
0.1890430406496243,0.05297978364647049,315,1
-0.2980213541011737,0.13460495183388682,316,1
-0.16067083401772905,0.31327698303863705,317,0
-0.1602281570853132,0.12535491964968112,318,1
-0.055052848245111224,0.14060024304004148,319,1
-0.2894372770741057,0.12931799171584404,320,1
-0.018703973330902016,-0.2954107985216034,321,2
-0.28757842345068757,0.12841922243806675,322,1
0.09714848953673959,0.0839860815895177,323,1
0.06528593849818513,-0.12357771257766878,324,1
-0.0035414002205179647,-0.16315350506860873,325,2
0.1821520083051287,0.11046165486438311,326,1
0.058400392160907345,-0.06559653200715737,327,1
-0.25886376914754067,0.11062683204376475,328,1
0.3055709866981207,0.1477016374326145,329,1
0.38396949953594034,0.18526463133746576,330,1
-0.12254862414757164,-0.06093621911542693,331,2
-0.1434345643896942,-0.40800697046156165,332,2
-0.24494091837823362,0.14327120737939159,333,1
0.26626596737594266,0.0966247950199404,334,1
-0.15028548455508478,-0.2524600913686135,335,2
-0.1502853498262479,-0.2524599893150162,336,2
0.0555739153112167,0.019017264565415217,337,1
0.1775712132847264,0.15131008083615405,338,1
0.04927130762904929,0.14110387540071123,339,1
0.06290036807270045,0.010249330618881862,340,1
-0.28577323153913203,0.1344499854080257,341,0
0.29131079696177664,0.1361846098836393,342,1
0.2602516157296223,0.05298003457171684,343,1
0.12236704758091105,-0.1490423306538095,344,1
-0.026071277128471383,0.32986476709309986,345,0
-0.1565815898995606,-0.4248885381702646,346,2
0.07975700246502271,-0.017757524463062894,347,1
0.06561767067211026,0.10419085080722437,348,1
-0.23404605474344384,0.15539356385740383,349,0
0.1202579539656286,0.12408898413691007,350,1
0.136057302874488,0.12418210032754433,351,1
-0.11525386585045526,-0.2065581671544875,352,2
-0.18426126470627546,-0.3999232036487529,353,2
0.10245913890685618,0.05061967850853835,354,1
0.10342353362725241,-0.08721897809274763,355,1
0.04966349375411116,-0.15099411898293455,356,2
-0.08601991139964354,0.11574603849945198,357,1
-0.009223978584559589,0.2552124994357616,358,1
0.07790456964848967,0.1307420498837374,359,1
0.13417233075741045,-0.0138981049557397,360,1
-0.11762483147214614,-0.12442936254366606,361,2
0.05097302840811179,0.024358296013244074,362,1
0.2160346437214037,0.08412587182873978,363,1
0.016997221247847184,-0.027270148501590607,364,1
0.11359256698371507,0.07385593802947965,365,1
-0.11238190923449005,0.26665813519955445,366,0
-0.16244754737709272,0.037462197601619805,367,0
-0.11705175816384217,0.07563024358231536,368,0
0.23145001114055797,0.11052454965332861,369,1
0.1848572570345204,0.03653798760565416,370,1
-0.049639882066776025,0.046756406626948015,371,1
0.0009875824009543015,-0.16905383240093017,372,2
0.1027465058825263,-0.060930031457523126,373,1
-0.06392271346382991,0.34309014688707434,374,0
0.24146655287470034,-0.03326808197496968,375,1
0.16305183882175994,0.0034982772308058915,376,1
0.26273023054822636,0.1966894988806727,377,1
0.17921294637304153,0.034473163930657254,378,1
0.2635145998277458,0.19679106226097925,379,1
-0.06960509239658766,-0.3011349590999872,380,2
0.022944724827432903,-0.010137657923178525,381,1
-0.25690598048660745,0.2571099360462749,382,0
-0.2225699917718844,0.22625730013195966,383,0
0.24229912574849483,0.13672915734385638,384,1
-0.10805068575730649,-0.27786192350148287,385,2
0.20878571117324507,0.23007262000542045,386,1
0.33153297864129005,0.1668039271816212,387,1
0.03695502687208048,0.13581953943572944,388,1
0.15499927051158213,-0.12472372189922279,389,1
-0.09681234235600518,0.12824201932274562,390,1
-0.25952697359465743,0.2789347631389471,391,0
-0.2688674797509932,0.20021254031651606,392,0
-0.12855480976360292,0.05822902939449628,393,1
0.23936265816204025,0.03254590313375896,394,1
0.11622354149176237,-0.0961091611016736,395,1
-0.20544770435053455,-0.4880970439198817,396,2
0.3225488512349105,0.01863667809637479,397,1
0.15681574970991313,0.14543698900266575,398,1
0.1280422755102931,-0.06964274403177599,399,1
-0.02269829832548819,0.17489917681887943,400,1
-0.1624893411738226,-0.00292628085525905,401,2
0.06762851488217526,-0.12795894682756878,402,1
0.22595968353085213,0.05115725989896138,403,1
0.13235994444125992,-0.10034526666031798,404,1
-0.01129850238885268,-0.1205012253852494,405,2
-0.13044920127452073,0.11627864728251676,406,1
0.22935722589442106,0.14372886244397878,407,1
0.2979756121573641,0.1866384225071575,408,1
0.1359252217165359,0.12503772359788703,409,1
-0.1392323057971127,-0.4138202977694355,410,2
-0.000664824675516554,0.09594207060300969,411,1
0.33664088479477655,0.08942427694684056,412,1
-0.29515514621204003,-0.7258567902785705,413,2
-0.06548976169409644,0.10260178843312671,414,1
-0.2938805312914456,-0.7239115741818402,415,2
-0.2939017920866177,-0.7259512432448558,416,2
-0.12289386798220353,-0.4174809181974073,417,2
0.14260435083388068,0.019958387062240596,418,1
-0.007186185760612794,0.13471262659093886,419,1
0.18402096400771498,-0.02050470568223557,420,1
0.07834788963276318,0.2148125191905355,421,1
-0.03019084711116138,0.0340952977258502,422,1
-0.2758207450654764,-0.6639965602502672,423,2
-0.27849921182035076,-0.6685182351766723,424,2
0.0542473889639034,0.009545963724296962,425,1
0.09872937118681241,0.28334629437313635,426,1
-0.3641112066657707,0.15356973605294763,427,1
-0.27204347866287143,-0.6927497903985944,428,2
-0.26963061239510727,-0.6800462774154359,429,2
-0.14916917192867193,-0.16547029809228977,430,2
-0.14745841563945966,-0.07289708270703323,431,2
-0.07636189660145305,0.10346984143170916,432,1
0.21458886869573313,0.06471636188292608,433,1
0.03221578674072868,0.15892963212354447,434,1
-0.043713946462295775,0.30247781687577663,435,0
0.35053323474708553,0.14814376721093675,436,1
-0.20634612814979295,0.10420570416150565,437,1
-0.050606143349304716,-0.28561134126530874,438,2
-0.10429677769794711,-0.2686450604190462,439,2
0.20525077069415273,0.09897003163314058,440,1
0.20057685009213566,0.09958729694113397,441,1
-0.08999869573410259,0.24443929385138127,442,0
0.2615033838907876,0.17137670943468505,443,1
0.03988630548893067,-0.06802449357381563,444,1
-0.230470136573491,-0.03911372571810793,445,0
-0.2822533617687545,0.13441258571760764,446,0
-0.16831236451079343,-0.20014211671229212,447,2
-0.030377529061996412,-0.251927045653533,448,2
0.26494756501913924,0.16406140009542572,449,1
-0.22686675104665494,0.13585879105503798,450,1
0.25099215923854795,0.0894005416316744,451,1
-0.22137869668251567,0.16243813754329986,452,1
-0.09114211603814526,-0.23686249451862404,453,2
0.21724292364580905,0.21210371434902883,454,1
-0.14105431821708939,0.07265173150533767,455,1
0.29346001334503313,0.19087613626860359,456,1
0.2873807744292531,0.04628552634273338,457,1
0.15154385227693365,0.06780095599841116,458,1
-0.1319895914429606,0.15412239525884694,459,1
-0.08940685039286748,0.1793136453392085,460,0
0.2202728427819115,0.0906594861346669,461,1
0.03643010294814643,-0.21289260005545665,462,2
-0.06571002080839927,0.2661384390346239,463,0
0.15809274832382422,0.16859255921673855,464,1
0.014403498285573956,0.0976355428732095,465,1
0.007414694769284569,-0.1644197031705462,466,2
-0.1127849464717811,-0.3418197036576006,467,2
-0.0918940626045846,0.22782913999860294,468,0
-0.49155798378589566,0.41646875659830457,469,0
0.005539955420897083,0.15454700497166982,470,1
0.1201264801323505,0.14680210516347383,471,1
0.02219806675808881,0.11868304712537532,472,1
-0.2723865647645593,0.08401039517672963,473,2
0.2946293844217004,0.061508341754469995,474,1
-0.06592208356343766,-0.2847287068856446,475,2
-0.16661902018186447,0.1909667918891483,476,0
0.12354856329573739,0.01268048786089948,477,1
0.00042192006632069985,-0.07180132853992251,478,1
-0.04731323799418954,0.1457140687507604,479,1
-0.03493123790922205,-0.22423911009117886,480,2
0.3132521445116419,0.13911288362986957,481,1
-0.05794863090711681,0.07778882678026061,482,1
-0.031015178663646486,0.053068241932741324,483,1
0.20777458091736545,0.032810551657855784,484,1
-0.06394383430177486,-0.22786439722240504,485,2
-0.13734541805678135,0.2571607146437111,486,0
-0.18647731194929323,0.08607354484522191,487,1
-0.31270785707527415,0.04464374674320429,488,0
-0.03581642896896357,-0.30346388414951814,489,2
-0.05450487122268647,-0.07252994323289602,490,2
-0.22180853439025253,-0.0692013289172123,491,2
-0.12139232191991976,0.11756644493176055,492,1
0.0719577994562957,0.08150799062123677,493,1
-0.24228195216270393,-0.024690490205727927,494,0
0.370026898618356,0.17998823696472546,495,1
-0.18770919268277073,0.032182238698561086,496,2
-0.10307027304142327,0.09455688878102654,497,1
0.0904757933500734,-0.1270364159089198,498,1
-0.19213981886998274,-0.456304668972624,499,2
-0.009231232504532375,-0.2571358991636711,500,2
0.022158945186439037,-0.11674993042845705,501,2
0.2716550701508032,0.10840020639401442,502,1
-0.29013588883583874,0.1182052668641169,503,1
0.20127518544882023,0.05078776860704515,504,1
-0.24039277716496726,-0.47052920972149953,505,2
-0.18326805835417898,0.10598071384709642,506,1
-0.5335891660072419,0.42627535793534005,507,0
0.06758625244209787,-0.22530498373605903,508,2
-0.16439499098237925,0.09224165759364222,509,1
-0.10822672807709607,0.19729936680871368,510,1
-0.20258339977501272,0.10190661860350958,511,1
-0.13708137645450794,0.2037861119723301,512,0
-0.15139617560729962,0.2101755437162956,513,0
-0.1725478566056065,0.16005524515206673,514,0
0.25763307385687295,0.16344805381733024,515,1
-0.2130948656052827,-0.019331704764628407,516,2
-0.17312680618400322,-0.4436643857619326,517,2
-0.17617769291454513,0.11800694900375464,518,1
-0.3019882103849188,-0.7003070659713605,519,2
-0.30077707462828657,-0.7020328857639772,520,2
0.07269499334263743,-0.06719299773470114,521,1
-0.013289134779946418,-0.1339023428436797,522,2
-0.06883834226177261,-0.2832650385278547,523,2
-0.07085172437331536,0.0954103120665514,524,1
-0.10137070269444992,0.1983989675340734,525,0
0.25156696298857345,0.04931245910084884,526,1
-0.3093660422867754,0.09052835891032535,527,2
0.008590176115104481,0.12090679681756224,528,1
-0.017747882076916664,0.07345447534221883,529,1
-0.23101315153823224,0.12979779387997556,530,0
0.21557565306881882,0.10201915717854489,531,1
-0.06485385061162101,-0.28132547395591007,532,2
0.07626434577764267,-0.006956759899118646,533,1
-0.2537645495535696,0.2749412201497754,534,0
-0.11313727952309428,0.10425360687788728,535,1
-0.08839520566899421,-0.14004259664813812,536,2
0.32787611530665445,0.08327666215853276,537,1
0.32805958326956164,0.08744288635173428,538,1
0.05767013288814644,-0.07305711876980973,539,1
0.14757478740342647,0.08086174679193736,540,1
0.20315808149057663,0.057130199169110246,541,1
0.13213321799108227,-0.006819675628605863,542,1
0.09132915041520016,-0.07245394194188605,543,1
0.12564165045181142,-0.06845262790615585,544,1
0.09447020773902676,-0.051727870667937194,545,1
0.029885745299134223,-0.026082303062714043,546,1
0.05156444544753389,-0.14101226171652953,547,2
-0.1055223442510142,-0.3736613047691833,548,2
0.14586086235631587,0.009310133811899879,549,1
-0.041924378681320804,0.12979828759988601,550,1
0.07566306603160261,-0.12405810696279988,551,1
-0.15531418405057565,-0.3874864660669614,552,2
-0.20254114931788694,0.17654465879373682,553,0
-0.18445680349122653,0.003440718851614762,554,2
-0.23132086185509287,-0.39172592788805566,555,2
-0.13195822496902526,-0.33245063118877166,556,2
0.16488535410719757,-0.07079045287456684,557,1
0.2277548180699043,-0.022378413682907976,558,1
-0.0035646518060081663,-0.02102340448389092,559,1
-0.009371872085187301,-0.12325923775467681,560,2
0.2426932219126176,0.07177848129063523,561,1
0.2452171282633899,0.059304171308910886,562,1
0.11896158088615513,-0.04427072579770687,563,1
0.20947500960453075,-0.031457138266334936,564,1
-0.07410665772816881,-0.2563041092771326,565,2
