doc_id,0,1,2
283,0.07068473376198857,0.15501653656633116,0.686220355452679
284,0.18918265294213132,0.2532881715437329,0.40789031039738494
285,0.06169479850438734,0.17231157373709008,0.7006079359736588
286,0.05402085360215899,0.23957835226693908,0.6357227773643032
287,0.1451059054641568,0.35798594685240304,0.3213594182143689
288,0.21700937380804336,0.3899819095462308,0.216058425932492
289,0.1419318297756455,0.6344774888087692,0.08705984069741146
290,0.28586320936930854,0.47278788495980056,0.14717260866854534
291,0.0558504019838202,0.5811056791900184,0.1287167540353439
292,0.11930707013718332,0.46526366445142725,0.3325017120531057
293,0.19916056592715298,0.3465981031715543,0.39928564712793646
294,0.3600192714494525,0.3576498108753085,0.1927476517958198
295,0.09960059025754298,0.4813350571518437,0.20121240829514286
296,0.21425922390215865,0.5311953951455521,0.12851710399546357
297,0.07294658761032147,0.6224501494594361,0.1722016053330007
298,0.09117417390312507,0.4621123224378198,0.14862136626415232
299,0.2541111716491958,0.3972577317360803,0.08826247082366907
300,0.09439583368328743,0.5818770631280994,0.2480136932467867
301,0.06457289453001805,0.24926581739402479,0.06091994732332893
302,0.25410698010739596,0.2801652851794964,0.08037678455624328
303,0.13177876181542839,0.4359489404287665,0.2390199890476932
304,0.04743474035037297,0.16220920305274672,0.7327015309026662
305,0.0475511596511515,0.16272340195266416,0.7319220962818481
306,0.07406798952411653,0.49735512750838967,0.3324268050092364
307,0.08558564525467495,0.6276310103868026,0.19180980157475178
308,0.08625584640230816,0.12571255672131634,0.0649206012534617
309,0.16221824875502022,0.5512108261767962,0.10867952063503467
310,0.12820912379593488,0.5631715944097162,0.13882871134538663
311,0.12430048996632398,0.3715315486389942,0.1926980771228938
312,0.11321376766542435,0.34369878302228557,0.3537035808589577
313,0.10102386432364135,0.4937202540173091,0.2268345313823241
314,0.6567250278468766,0.09043897558674753,0.11329463842160072
315,0.10806839399601213,0.537139641592976,0.2206959364545464
316,0.0603516213635876,0.10072256604783522,0.07045817776971298
317,0.45927754135023274,0.2934895667336042,0.16908818554525012
318,0.06571659129427193,0.21765635002094438,0.10127869067095797
319,0.12047122965619948,0.29855266508205347,0.10791519669965675
320,0.055678979255297655,0.10966250080865453,0.07605526130798515
321,0.055272305611338515,0.3032288236646309,0.5499235345665552
322,0.060462757023250005,0.10924190285636136,0.07797907850874919
323,0.19871472305925514,0.46305446983138765,0.21057934193750338
324,0.0949351491223422,0.40383783637592907,0.39140324194657605
325,0.08286025398095472,0.32513640238181885,0.41920264007478364
326,0.18419623450774622,0.5494980407192704,0.19277329655272885
327,0.13689460264615366,0.4082632848484579,0.34173089905227505
328,0.07674010595330816,0.12527558294023,0.10442679972373718
329,0.11455602038623368,0.6603263527435312,0.13722866166023137
330,0.0712575086818421,0.7298561764282198,0.09181019580415661
331,0.14919823193847537,0.2202349863942641,0.3159188341318538
332,0.062104494779405536,0.17376157020422275,0.6569582461101381
333,0.12919463148074425,0.1336851838821207,0.08288021487482475
334,0.0830232268469188,0.6089296320572902,0.1728162452429142
335,0.06565724793241548,0.17384899441468593,0.4921165262949132
336,0.06565720042656642,0.17384913345491,0.4921164187951427
337,0.15368086476613027,0.4081337256747005,0.25664851996853294
338,0.19791853556463487,0.5478710762993444,0.15960528344466898
339,0.20297578074155367,0.410128052767133,0.14893910236343819
340,0.15926173539102412,0.4177292147591255,0.26873557705276685
341,0.11001345688462993,0.0963019133940431,0.08314639621337921
342,0.1089711631326046,0.6435175581484308,0.1446398498969004
343,0.07471339139724209,0.6018979435609134,0.21657562065421643
344,0.05919871978113556,0.45461340361845215,0.41301375246684474
345,0.40951440318783916,0.39953023820427397,0.10362257158037552
346,0.09196271632567969,0.1719293371456751,0.6841970216476093
347,0.1390895616822237,0.4312249705931474,0.29412392376944635
348,0.05831895024831892,0.393736037002855,0.14472063067939636
349,0.17732585035640666,0.1396019585298683,0.08887287165206358
350,0.1411479152760861,0.47021507559169257,0.14699344903010358
351,0.14630084662940995,0.48858018618815585,0.15054213611255346
352,0.09706021254500484,0.21279442177153549,0.45620053628430324
353,0.11040925353670183,0.1486856280463114,0.6609328842857739
354,0.13092226386993888,0.4505555027263636,0.2201233572297552
355,0.06999532940533071,0.4361577474567076,0.3479801103349091
356,0.06750907178361454,0.3780194455689481,0.40818526844343367
357,0.09726003240878744,0.27029524483753176,0.12604552906341981
358,0.3158966229418065,0.38159701340005536,0.10056896151269952
359,0.24295343568746774,0.454270597322952,0.19065543610262176
360,0.13843441798654044,0.4874900250906344,0.2950784750764018
361,0.08250924856041729,0.21628637826121458,0.36402294765597293
362,0.153393611516108,0.40297781236856844,0.25007579969617055
363,0.05973767115683296,0.5441296101130184,0.16896936013153796
364,0.16924199802606,0.3717411446759246,0.30489674481696954
365,0.15332713365506662,0.468341838019203,0.2046254968662957
366,0.3961073382012575,0.311977282138839,0.16769411680914525
367,0.33637361113573855,0.2745635542627974,0.26440613444743966
368,0.3178939654470399,0.2992194846726306,0.23772846844796147
369,0.11978089474991846,0.5837345787851678,0.1681115291294569
370,0.11395881503171644,0.5349723208020962,0.23988055761574945
371,0.29303519573836073,0.3488415049658518,0.25434674322748974
372,0.12412930441080107,0.3425164539643462,0.43985659518485315
373,0.08447420765090649,0.43994682878571,0.32510064296431956
374,0.3949529397868669,0.34686766133491864,0.04758681557657647
375,0.0666217343266821,0.5821568683604091,0.30504742556723335
376,0.09687778939204786,0.5071447479261405,0.2674152015790655
377,0.12986645301723335,0.616948453045822,0.08396406807785046
378,0.09319256661737471,0.5223304828741065,0.23386796264052823
379,0.1298612046309201,0.6178245031166085,0.08398727468526083
380,0.07640192350035004,0.25493768435365394,0.55672667996189
381,0.11277706509864376,0.3631474406645887,0.27130717435620255
382,0.3537942566853662,0.14293376253770856,0.08270072572405596
383,0.2969282035229051,0.16256319232260275,0.08306761020623983
384,0.12150431268749307,0.5948016198392037,0.142016587585508
385,0.10073367477677903,0.21966725970086862,0.5344322528731419
386,0.22491700206645177,0.5906353743891526,0.10028238431990887
387,0.11695494414478849,0.6886010866360937,0.12255502701211798
388,0.11570570614410632,0.37968355652065117,0.12164775722616883
389,0.06338546738525813,0.49072609256301136,0.3923194714941535
390,0.1088362982871563,0.261680433711379,0.11270039854937323
391,0.3782930360675702,0.14713282710502615,0.07462190848634653
392,0.2679042251508995,0.11265022011884218,0.0863768819782479
393,0.13737792312758512,0.22367950737557604,0.1898153244037711
394,0.07375218163636564,0.5801235764030142,0.23588732599279721
395,0.09582565977818466,0.45854331853546454,0.36808618001609755
396,0.051052034651322846,0.10708027225535838,0.7318210492044641
397,0.03720087288384353,0.6568331053121472,0.2480580132220929
398,0.17684570221976978,0.5191593310961797,0.1466679617638163
399,0.11560211408142654,0.4755590623064614,0.3465508307521588
400,0.22058911935731468,0.3415813856903691,0.11653957150636149
401,0.12381969045510445,0.1844028235759493,0.2446289520657515
402,0.0951483232760551,0.406483214009492,0.396392445661375
403,0.05418950708695012,0.5551601156187616,0.203460081415876
404,0.06740575544604403,0.4670764174723618,0.36502252973595456
405,0.14440870187297689,0.3345530136247866,0.39293116628417285
406,0.07679381258589146,0.2371445793502593,0.11652088132012677
407,0.10553618351607301,0.5740410220160344,0.12573550151913543
408,0.08849536347030802,0.6403485745365747,0.08337308913890715
409,0.09607592094025208,0.4731311758480089,0.1340424721621079
410,0.069846100584098,0.18087123528919566,0.6664717197820517
411,0.22287155570581815,0.36247466942032047,0.1921970280638968
412,0.06919860910624862,0.6807486370353718,0.18610002813456633
413,0.011331460201405788,0.011534971348619555,0.9658635352424159
414,0.21214868396495098,0.2971955505847479,0.17523807819273912
415,0.011973011037975465,0.01298808425778537,0.9641203151418701
416,0.010686846806399024,0.012712963968890963,0.9658856505321555
417,0.05448133771855786,0.1936440989541377,0.6670823066297121
418,0.12345570945671934,0.49280513805703746,0.25644464624507296
419,0.13334107324711045,0.3426691101343984,0.12200835737896365
420,0.099109209777741,0.5306782586128473,0.29594783901110083
421,0.2519279463294562,0.4572062694505985,0.11021127537911372
422,0.05976430498832331,0.3111239473208673,0.20375862177201068
423,0.02759175625901603,0.03374671451032334,0.906692381608854
424,0.02521626260931638,0.030335912088819684,0.9104389780386385
425,0.12858497924994636,0.4003294536267428,0.2585719012608331
426,0.32067056514770986,0.5020966414248295,0.09767758019387955
427,0.03470338296032007,0.05122359106397631,0.03393948732366803
428,0.012850817740524705,0.03518888829290619,0.9332074504212947
429,0.015663577815349272,0.03787573454287541,0.9206872549901919
430,0.08253768422970888,0.18180917102541985,0.40387329430623614
431,0.29957360532574495,0.2727267285556391,0.36503597989656883
432,0.16658477850384326,0.27872390583622886,0.1557061657223937
433,0.09768734983912958,0.5603369259668506,0.20669327824413541
434,0.1922098913488666,0.38959037272522334,0.12275826608047356
435,0.3942628082637036,0.37653531928786765,0.12259588958482853
436,0.08222398050582026,0.6982055452596283,0.12982935657051756
437,0.06635005687075629,0.17447109073346234,0.11669688039175917
438,0.07054879435451078,0.2727885954257888,0.5403950012372675
439,0.10770976815326677,0.22555755726298515,0.5272994246862832
440,0.13508355226654697,0.561092557922007,0.1840412292564351
441,0.12399770127846871,0.5524037882708087,0.1775441258516583
442,0.3610273839686345,0.317945721555875,0.1567757776772972
443,0.08864582510216398,0.6004807886301862,0.09507237589148194
444,0.11117931604080315,0.38034590524541917,0.33418187747394756
445,0.35055626806598134,0.22354356577998158,0.33312512420390605
446,0.12024726381451187,0.09729866063907322,0.08627412762947663
447,0.13056952480084008,0.16519793589971452,0.45247037791809286
448,0.1073671325074941,0.3044423958919281,0.5188096663697549
449,0.14633948068381036,0.6260390600098792,0.12918486976951357
450,0.1095486512921169,0.15267594846893975,0.08769459786981329
451,0.052694165421419956,0.5774807104937422,0.16476907650352055
452,0.07317064102805296,0.17429028061982876,0.057077043667885435
453,0.1479950778204268,0.25335647389751953,0.5077584166845854
454,0.17918331168353482,0.583904392772755,0.08580019788716793
455,0.11945829226011392,0.21477829218413125,0.16973854917625233
456,0.07183372005302882,0.6277375312250363,0.07447068413405583
457,0.06472226201405154,0.6279724165948203,0.22385766755246717
458,0.14998554421195714,0.5085144007314392,0.21535034656293486
459,0.1073388155358845,0.23774382489900472,0.0806738151942798
460,0.29758191476633455,0.2962301315398282,0.1653967937521512
461,0.09990572509841003,0.5657662599606655,0.18000600619654086
462,0.07613648889747279,0.3681570996716633,0.47644590176186147
463,0.3560203156807606,0.3369764408146584,0.11914410527592903
464,0.19302260507359867,0.5249943347958815,0.13187649594496065
465,0.24614026982046752,0.38497044800287533,0.20503365881920685
466,0.08197751599833066,0.3363675849722722,0.42188627721580135
467,0.10573471147354961,0.21881965100974748,0.6042721502775481
468,0.3105044720761764,0.293423118022319,0.11596354744487951
469,0.6846575921139633,0.07721450363109728,0.08653165479616956
470,0.07482436133092293,0.3460257266055162,0.10069665752283892
471,0.08374287657191168,0.4528725186882853,0.11073265683118139
472,0.05713916318618008,0.3574661480613945,0.12952318087088932
473,0.07758943578038205,0.10574995288533627,0.1316406415346119
474,0.06766988372563688,0.6361460394005719,0.20945432683078913
475,0.06419483453791676,0.25490554410519606,0.5349516308299473
476,0.32912121496235935,0.23103980887249642,0.16768811488092603
477,0.08700526416761019,0.46098335990935063,0.24871035725496354
478,0.17406812917133505,0.3566851266469708,0.3509898234944348
479,0.12559315092723664,0.30589527710014736,0.10453071458966184
480,0.07998890056760444,0.2917675479601551,0.47991690492985567
481,0.0445316456217227,0.6384295881052013,0.11663060570522991
482,0.07633187431622243,0.29173951016276395,0.16372752171038157
483,0.24627045368691905,0.3416457092101714,0.23586511307592933
484,0.08377299882419771,0.5497281224197486,0.23544479277655517
485,0.08976421394412833,0.2634964553382378,0.48325844630656967
486,0.307746522333591,0.24642119111536215,0.06796688807184244
487,0.12517585353669197,0.1749216711453943,0.1509182415390003
488,0.4379166328366125,0.2307929018753449,0.28174352776657424
489,0.05628224879738322,0.28491807311273776,0.5564815831510675
490,0.21168508087220042,0.3110736934031368,0.3541820197890895
491,0.31830135291091355,0.20387547328870856,0.3580437558911436
492,0.14476132906083675,0.23731255922296957,0.12896401514362546
493,0.2355971384108746,0.44564281456234445,0.2262449700859276
494,0.3368627493004233,0.19133146638285065,0.31207154430224976
495,0.07906281713886919,0.7175608875552342,0.09812376319049293
496,0.05214184985540665,0.180167049992405,0.1913856125379594
497,0.10682761866440868,0.252063398143605,0.14820082217066768
498,0.09454525777831208,0.4308768125759138,0.3977805004780628
499,0.0649711098068889,0.12436304228498864,0.7039966159437512
500,0.06679480771174828,0.3163003064703616,0.5143327919784823
501,0.13477313223257306,0.3684384400654239,0.39062208875996984
502,0.118867844140468,0.6256913269109214,0.175544183361466
503,0.05197867766402472,0.10729259567728601,0.08692117041981896
504,0.10925211934550337,0.5505727983031314,0.2248373035580076
505,0.10598857123125723,0.08890496306289723,0.7283175383664583
506,0.1198942409607506,0.1825805539688383,0.12787125734596091
507,0.7294931488967896,0.06822947125332549,0.09769154563608073
508,0.03986165319361587,0.38991386344067974,0.4801083958390146
509,0.17104086047231662,0.19456882125614425,0.15866340465238327
510,0.18343527637013274,0.2574776804460737,0.06300702887969398
511,0.09018526348537066,0.17037359763320845,0.12383612303482538
512,0.37976257994532525,0.3069410022032655,0.24459022968392435
513,0.38806939088921555,0.29464198660821955,0.2409395442011231
514,0.21520333450143406,0.1968143387034466,0.1080949745766689
515,0.07709254253287637,0.5916339944755354,0.09941698240844346
516,0.2373047682376642,0.15581755637780542,0.2809658899323933
517,0.06586680564552044,0.14458342938200552,0.6931444114539771
518,0.04835850469605872,0.2086874582284375,0.10543874291943885
519,0.035009538329850876,0.010475472326310704,0.9458300237923288
520,0.03347976304357389,0.011390851701768859,0.947305706833661
521,0.09091921681939506,0.4094248261910722,0.3304435597418251
522,0.11446233043245743,0.3238694481100945,0.3976988589368795
523,0.08818794388780936,0.259311096916465,0.5418839688396465
524,0.14781408896126624,0.2820594738027674,0.1592493768571371
525,0.3425022488085164,0.30646528187721034,0.19691051367667517
526,0.09210443593370662,0.5985219692856165,0.22584951531570205
527,0.09125644493550686,0.06890457814125239,0.1216584837993246
528,0.14919863227044514,0.35859132108802316,0.14143007881330563
529,0.14653229593244557,0.33091488348410114,0.18730614655949307
530,0.1796762355206985,0.1381161173541653,0.1161345724421517
531,0.11469567971875766,0.5653197202326565,0.17320289514768542
532,0.08403326083683978,0.26206032748413344,0.5389285142969151
533,0.1713043706978556,0.43570009535869286,0.29143891674590966
534,0.3892205998724746,0.15758256664456774,0.09225255779773073
535,0.08774853925371635,0.24699322158615228,0.1332904594137849
536,0.1443381930907707,0.2512365314703959,0.40262008913350383
537,0.04913302825816535,0.6637487438235793,0.18284189037383
538,0.05154034299707582,0.6647365095804365,0.17936084547684622
539,0.12895304719437198,0.4051578682608571,0.3472385926293013
540,0.1435605436370542,0.5019717652362324,0.1980497221440699
541,0.1150388408669788,0.5541419386673221,0.22021684965744537
542,0.0721163622529866,0.4652823081448785,0.2650580813920269
543,0.07499944349972493,0.424268237096528,0.3322475953244098
544,0.07581864290352187,0.46196498895319055,0.33293000206076867
545,0.09371520923694807,0.433815270510517,0.31747904893200996
546,0.15147555328500825,0.38041877487494524,0.3003635617819644
547,0.07839378955659751,0.38374242613606774,0.40219127107459124
548,0.060440637892444554,0.21281438074613174,0.6242099579418706
549,0.0932217151482355,0.4870636344487895,0.25748911348519316
550,0.15060385013972036,0.31149695373902114,0.1281207967613439
551,0.11180912779908837,0.4196641591426192,0.3978787852584597
552,0.08760311681752937,0.16898904806296522,0.6425181846956205
553,0.36194841378605724,0.2200303362713039,0.21473021047238694
554,0.06513714181572237,0.17386615925642315,0.22219371120988082
555,0.13332301688350567,0.10595183951514862,0.653780410480612
556,0.10712309246392873,0.19850444096048295,0.5925516050397935
557,0.07863558686512599,0.5051282675820837,0.3411123596228808
558,0.05449910900685714,0.5630453935284432,0.2871666545738691
559,0.2110242914954832,0.363953804853217,0.30661600239469977
560,0.1521603411929049,0.3391979512430087,0.3982058705024131
561,0.1040549075463964,0.5920699239959151,0.2050979544939044
562,0.08520041397488816,0.5891093376288852,0.21163551555870216
563,0.09153616548887665,0.4592466241726045,0.3117491215479925
564,0.059973609279652916,0.5456736413805954,0.29703796778340674
565,0.10843851692878881,0.2583479212275653,0.5185686620326533
